play_id,character_chosen,Card_Name,floor,victory,Card_Picked_Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike,29,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Perfected Strike,29,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike+1,29,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike,30,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit,30,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Metallicize+1,30,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Second Wind,30,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flex,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Combust+1,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Barricade+1,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Thunderclap,31,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flex,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Heavy Blade+1,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,31,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flex,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Heavy Blade+1,31,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,31,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Bludgeon,33,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Impervious,33,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Reaper,33,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Demon Form+1,33,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Headbutt,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Clothesline,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike+1,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Iron Wave+1,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,35,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Cleave,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Headbutt,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Perfected Strike,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,35,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Headbutt,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Clothesline,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike+1,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Iron Wave+1,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,35,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Cleave,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Headbutt,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Perfected Strike,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike,35,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,35,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Whirlwind,36,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Fire Breathing+1,36,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Uppercut,36,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit+1,36,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Carnage,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rage,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Headbutt+1,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Wild Strike+1,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,37,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Thunderclap,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sword Boomerang,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Armaments,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rampage+1,37,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,37,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Disarm,40,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Feel No Pain+1,40,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Combust+1,40,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Corruption+1,40,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Ghostly Armor+1,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sever Soul,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Uppercut,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike+1,41,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rupture+1,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sword Boomerang,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Thunderclap,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,41,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rupture+1,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pommel Strike,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sword Boomerang,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Thunderclap,41,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,SKIP,41,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Hemokinesis,42,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Armaments,42,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Clash,42,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Ghostly Armor,42,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Singing Bowl,42,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flex,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Inflame+1,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rage,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Disarm+1,44,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sever Soul,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Dropkick,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit,44,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pummel+1,44,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Seeing Red,45,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Heavy Blade,45,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Sword Boomerang,45,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Perfected Strike,45,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Singing Bowl,45,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flex,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Iron Wave+1,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Twin Strike,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Burning Pact,47,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Rupture+1,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Fire Breathing+1,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Searing Blow+1,47,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Evolve+1,47,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Flame Barrier,48,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,True Grit,48,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Twin Strike,48,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Shrug It Off,48,1,Card Picked
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Cleave,55,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Thunderclap,55,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Fire Breathing+1,55,1,Card Skipped
02be86b6-8687-4d42-9102-c10b61a7b245,IRONCLAD,Pummel+1,55,1,Card Picked
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Sword Boomerang,1,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Disarm,1,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Inflame,1,0,Card Picked
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Havoc,4,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Ghostly Armor,4,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Evolve,4,0,Card Picked
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Flex,7,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Wild Strike,7,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Shrug It Off,7,0,Card Picked
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,True Grit,8,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Shrug It Off,8,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Reaper,8,0,Card Picked
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Cleave,10,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Shrug It Off,10,0,Card Skipped
8a36d361-b285-442a-b60f-e7ac22e0598d,IRONCLAD,Immolate,10,0,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Heavy Blade,1,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Clothesline,1,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Twin Strike,1,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Thunderclap,2,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Infernal Blade,2,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Seeing Red,2,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,2,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Entrench,4,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Bloodletting,4,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Sword Boomerang,4,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,4,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Heavy Blade,6,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Flame Barrier,6,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Shrug It Off,6,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Clothesline,7,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Perfected Strike,7,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Berserk,7,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,7,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Havoc,8,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Evolve,8,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Whirlwind,8,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Headbutt,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Flex,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Metallicize,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,11,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Headbutt,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Flex,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Metallicize,11,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,11,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Clash,12,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Infernal Blade,12,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Disarm,12,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Rupture,13,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Thunderclap,13,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Pommel Strike,13,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Infernal Blade,14,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Clothesline,14,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Warcry,14,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,14,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Offering,16,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Double Tap,16,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Feed,16,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,True Grit,18,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Heavy Blade,18,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Power Through,18,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Rampage,19,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Heavy Blade,19,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Pommel Strike,19,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,19,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Flex,23,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Sword Boomerang,23,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Power Through,23,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Pommel Strike,25,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Berserk,25,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Dual Wield,25,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,25,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Clash,28,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Headbutt,28,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Thunderclap,28,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,28,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Entrench,29,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Anger,29,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Body Slam,29,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,SKIP,29,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Headbutt,30,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Rampage,30,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Second Wind,30,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Flex,31,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Thunderclap+1,31,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Twin Strike+1,31,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Reaper,33,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Exhume,33,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Corruption,33,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Sword Boomerang,35,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Intimidate,35,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Pommel Strike+1,35,1,Card Picked
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Armaments,37,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Bloodletting,37,1,Card Skipped
c499fd7e-f334-4232-a8ff-e6a41031c2ba,IRONCLAD,Uppercut,37,1,Card Picked
